,park_name,zone,dong,latitude,longitude,parking_name,addr,tel,operation_rule_nm,lng,lat,opeation_rule_nm,park_coord,parking_lot_coord
234,감로천생태공원,금천구,독산동,37.469625,126.9079509,가산중앞(구),금천구 독산동 300-26,-,시간제 주차장,126.89496008,37.46869662,,"(37.469625, 126.9079509)","(37.46869662, 126.89496008)"
235,감로천생태공원,금천구,독산동,37.469625,126.9079509,삼환아파트(구),금천구 독산동 1004-6,-,시간제 주차장,126.89187888,37.46494902,,"(37.469625, 126.9079509)","(37.46494902, 126.89187888)"
236,감로천생태공원,금천구,독산동,37.469625,126.9079509,신천지(구),금천구 독산동 152-1,-,시간제 주차장,126.89743605,37.47243744,,"(37.469625, 126.9079509)","(37.47243744, 126.89743605)"
237,감로천생태공원,금천구,독산동,37.469625,126.9079509,가산중뒤(구),금천구 독산동 300-21,-,시간제 주차장,126.89293767,37.46859711,,"(37.469625, 126.9079509)","(37.46859711, 126.89293767)"
238,감로천생태공원,금천구,독산동,37.469625,126.9079509,범일운수~신세계물류센터(구),금천구 독산동 1001-2,-,시간제 주차장,126.88958546,37.46888335,,"(37.469625, 126.9079509)","(37.46888335, 126.88958546)"
239,감로천생태공원,금천구,독산동,37.469625,126.9079509,두산공원A~B(구),금천구 독산동 298-1,-,시간제 주차장,126.89402307,37.47317064,,"(37.469625, 126.9079509)","(37.47317064, 126.89402307)"
240,감로천생태공원,금천구,독산동,37.469625,126.9079509,사조냉장-무등실업(구),금천구 독산동 303-2,-,시간제 주차장,126.89167125,37.47123772,,"(37.469625, 126.9079509)","(37.47123772, 126.89167125)"
241,감로천생태공원,금천구,독산동,37.469625,126.9079509,독산2동 공영주차장(구),금천구 독산동 1050-17,-,시간제 주차장,126.900041,37.463583,,"(37.469625, 126.9079509)","(37.463583, 126.900041)"
242,감로천생태공원,금천구,독산동,37.469625,126.9079509,독산1동 공영주차장(구),금천구 독산동 1006-94,-,시간제 + 거주자 주차장,126.89480923,37.46497295,,"(37.469625, 126.9079509)","(37.46497295, 126.89480923)"
243,감로천생태공원,금천구,독산동,37.469625,126.9079509,독산3동 공영주차장(구),금천구 독산동 898-24,-,시간제 주차장,126.9063548,37.4794979,,"(37.469625, 126.9079509)","(37.4794979, 126.9063548)"
244,금천체육공원,금천구,독산동,37.468164,126.908681,독산동 금천교 공영주차장(시),금천구 독산동 181-4,-,시간제 주차장,126.89003194,37.46654071,,"(37.468164, 126.908681)","(37.46654071, 126.89003194)"
245,금천체육공원,금천구,독산동,37.468164,126.908681,구룡 공영주차장(구),금천구 독산동 964-0,02-809-0061~7,시간제 + 거주자 주차장,126.90421024,37.43718971,,"(37.468164, 126.908681)","(37.43718971, 126.90421024)"
246,금천체육공원,금천구,독산동,37.468164,126.908681,다목적 공영주차장(구),금천구 독산동 971-0,02-865-7557,시간제 + 거주자 주차장,126.9018971,37.47633196,,"(37.468164, 126.908681)","(37.47633196, 126.9018971)"
247,금천체육공원,금천구,독산동,37.468164,126.908681,독산4동 공영주차장(구),금천구 독산동 187-40,-,시간제 주차장,126.90450653,37.46943849,,"(37.468164, 126.908681)","(37.46943849, 126.90450653)"
248,금천체육공원,금천구,독산동,37.468164,126.908681,두산공원A~B(구),금천구 독산동 298-1,-,시간제 주차장,126.89402307,37.47317064,,"(37.468164, 126.908681)","(37.47317064, 126.89402307)"
249,금천체육공원,금천구,독산동,37.468164,126.908681,가산중앞(구),금천구 독산동 300-26,-,시간제 주차장,126.89496008,37.46869662,,"(37.468164, 126.908681)","(37.46869662, 126.89496008)"
250,금천체육공원,금천구,독산동,37.468164,126.908681,삼환아파트(구),금천구 독산동 1004-6,-,시간제 주차장,126.89187888,37.46494902,,"(37.468164, 126.908681)","(37.46494902, 126.89187888)"
251,금천체육공원,금천구,독산동,37.468164,126.908681,신천지(구),금천구 독산동 152-1,-,시간제 주차장,126.89743605,37.47243744,,"(37.468164, 126.908681)","(37.47243744, 126.89743605)"
252,금천체육공원,금천구,독산동,37.468164,126.908681,가산중뒤(구),금천구 독산동 300-21,-,시간제 주차장,126.89293767,37.46859711,,"(37.468164, 126.908681)","(37.46859711, 126.89293767)"
253,금천체육공원,금천구,독산동,37.468164,126.908681,범일운수~신세계물류센터(구),금천구 독산동 1001-2,-,시간제 주차장,126.88958546,37.46888335,,"(37.468164, 126.908681)","(37.46888335, 126.88958546)"
254,금천체육공원,금천구,독산동,37.468164,126.908681,두산공원A~B(구),금천구 독산동 298-1,-,시간제 주차장,126.89402307,37.47317064,,"(37.468164, 126.908681)","(37.47317064, 126.89402307)"
255,금천체육공원,금천구,독산동,37.468164,126.908681,사조냉장-무등실업(구),금천구 독산동 303-2,-,시간제 주차장,126.89167125,37.47123772,,"(37.468164, 126.908681)","(37.47123772, 126.89167125)"
256,금천체육공원,금천구,독산동,37.468164,126.908681,독산2동 공영주차장(구),금천구 독산동 1050-17,-,시간제 주차장,126.900041,37.463583,,"(37.468164, 126.908681)","(37.463583, 126.900041)"
257,금천체육공원,금천구,독산동,37.468164,126.908681,독산1동 공영주차장(구),금천구 독산동 1006-94,-,시간제 + 거주자 주차장,126.89480923,37.46497295,,"(37.468164, 126.908681)","(37.46497295, 126.89480923)"
258,금천체육공원,금천구,독산동,37.468164,126.908681,독산3동 공영주차장(구),금천구 독산동 898-24,-,시간제 주차장,126.9063548,37.4794979,,"(37.468164, 126.908681)","(37.4794979, 126.9063548)"
259,독산자연공원,금천구,독산동,37.4734274,126.9090028,독산동 금천교 공영주차장(시),금천구 독산동 181-4,-,시간제 주차장,126.89003194,37.46654071,,"(37.4734274, 126.9090028)","(37.46654071, 126.89003194)"
260,독산자연공원,금천구,독산동,37.4734274,126.9090028,구룡 공영주차장(구),금천구 독산동 964-0,02-809-0061~7,시간제 + 거주자 주차장,126.90421024,37.43718971,,"(37.4734274, 126.9090028)","(37.43718971, 126.90421024)"
261,독산자연공원,금천구,독산동,37.4734274,126.9090028,다목적 공영주차장(구),금천구 독산동 971-0,02-865-7557,시간제 + 거주자 주차장,126.9018971,37.47633196,,"(37.4734274, 126.9090028)","(37.47633196, 126.9018971)"
262,독산자연공원,금천구,독산동,37.4734274,126.9090028,독산4동 공영주차장(구),금천구 독산동 187-40,-,시간제 주차장,126.90450653,37.46943849,,"(37.4734274, 126.9090028)","(37.46943849, 126.90450653)"
263,독산자연공원,금천구,독산동,37.4734274,126.9090028,두산공원A~B(구),금천구 독산동 298-1,-,시간제 주차장,126.89402307,37.47317064,,"(37.4734274, 126.9090028)","(37.47317064, 126.89402307)"
264,독산자연공원,금천구,독산동,37.4734274,126.9090028,가산중앞(구),금천구 독산동 300-26,-,시간제 주차장,126.89496008,37.46869662,,"(37.4734274, 126.9090028)","(37.46869662, 126.89496008)"
265,독산자연공원,금천구,독산동,37.4734274,126.9090028,삼환아파트(구),금천구 독산동 1004-6,-,시간제 주차장,126.89187888,37.46494902,,"(37.4734274, 126.9090028)","(37.46494902, 126.89187888)"
266,독산자연공원,금천구,독산동,37.4734274,126.9090028,신천지(구),금천구 독산동 152-1,-,시간제 주차장,126.89743605,37.47243744,,"(37.4734274, 126.9090028)","(37.47243744, 126.89743605)"
267,독산자연공원,금천구,독산동,37.4734274,126.9090028,가산중뒤(구),금천구 독산동 300-21,-,시간제 주차장,126.89293767,37.46859711,,"(37.4734274, 126.9090028)","(37.46859711, 126.89293767)"
268,독산자연공원,금천구,독산동,37.4734274,126.9090028,범일운수~신세계물류센터(구),금천구 독산동 1001-2,-,시간제 주차장,126.88958546,37.46888335,,"(37.4734274, 126.9090028)","(37.46888335, 126.88958546)"
269,독산자연공원,금천구,독산동,37.4734274,126.9090028,두산공원A~B(구),금천구 독산동 298-1,-,시간제 주차장,126.89402307,37.47317064,,"(37.4734274, 126.9090028)","(37.47317064, 126.89402307)"
270,독산자연공원,금천구,독산동,37.4734274,126.9090028,사조냉장-무등실업(구),금천구 독산동 303-2,-,시간제 주차장,126.89167125,37.47123772,,"(37.4734274, 126.9090028)","(37.47123772, 126.89167125)"
271,독산자연공원,금천구,독산동,37.4734274,126.9090028,독산2동 공영주차장(구),금천구 독산동 1050-17,-,시간제 주차장,126.900041,37.463583,,"(37.4734274, 126.9090028)","(37.463583, 126.900041)"
272,독산자연공원,금천구,독산동,37.4734274,126.9090028,독산1동 공영주차장(구),금천구 독산동 1006-94,-,시간제 + 거주자 주차장,126.89480923,37.46497295,,"(37.4734274, 126.9090028)","(37.46497295, 126.89480923)"
273,독산자연공원,금천구,독산동,37.4734274,126.9090028,독산3동 공영주차장(구),금천구 독산동 898-24,-,시간제 주차장,126.9063548,37.4794979,,"(37.4734274, 126.9090028)","(37.4794979, 126.9063548)"
274,국립서울현충원,동작구,동작동,37.4998621,126.9736849,동작주차공원(구),동작구 동작동 326-0,-,시간제 주차장,126.97826859,37.50309257,,"(37.4998621, 126.9736849)","(37.50309257, 126.97826859)"
275,국립서울현충원,동작구,동작동,37.4998621,126.9736849,동작대교(위) 공영주차장(시),동작구 동작동 316-3,-,시간제 주차장,126.98012665,37.50525544,,"(37.4998621, 126.9736849)","(37.50525544, 126.98012665)"
276,국립서울현충원,동작구,동작동,37.4998621,126.9736849,동작갯마을(구),동작구 동작동 102-65,-,시간제 주차장,126.98251573,37.49541341,,"(37.4998621, 126.9736849)","(37.49541341, 126.98251573)"
277,계남근린공원,양천구,신정동,37.5138358,126.8479643,"신정1,3동 복개(구)",양천구 신정동 1031-0,02-2645-1158,시간제 주차장,126.85392606,37.52034265,,"(37.5138358, 126.8479643)","(37.52034265, 126.85392606)"
278,계남근린공원,양천구,신정동,37.5138358,126.8479643,신정4동길(구),양천구 신정동 902-0,02-2695-8597,시간제 주차장,126.85574271,37.52750735,,"(37.5138358, 126.8479643)","(37.52750735, 126.85574271)"
279,계남근린공원,양천구,신정동,37.5138358,126.8479643,양천경찰서(구),양천구 신정동 322-3,-,시간제 주차장,126.86529053,37.51641502,,"(37.5138358, 126.8479643)","(37.51641502, 126.86529053)"
280,계남근린공원,양천구,신정동,37.5138358,126.8479643,한전뒷길(구),양천구 신정동 319-25,-,시간제 주차장,126.86915672,37.52032737,,"(37.5138358, 126.8479643)","(37.52032737, 126.86915672)"
281,계남근린공원,양천구,신정동,37.5138358,126.8479643,양천공원옆(구),양천구 신정동 320-3,-,시간제 주차장,126.86874327,37.51890163,,"(37.5138358, 126.8479643)","(37.51890163, 126.86874327)"
282,계남근린공원,양천구,신정동,37.5138358,126.8479643,양천구청(구),양천구 신정동 321-3,-,시간제 주차장,126.86707345,37.51706475,,"(37.5138358, 126.8479643)","(37.51706475, 126.86707345)"
283,계남근린공원,양천구,신정동,37.5138358,126.8479643,동문굿모닝탑 옆(구),양천구 신정동 324-3,-,시간제 주차장,126.86105965,37.51524122,,"(37.5138358, 126.8479643)","(37.51524122, 126.86105965)"
284,계남근린공원,양천구,신정동,37.5138358,126.8479643,신정4동 로데오길(구),양천구 신정동 890-0,02-2695-8597,시간제 주차장,126.86106078,37.52829402,,"(37.5138358, 126.8479643)","(37.52829402, 126.86106078)"
285,계남근린공원,양천구,신정동,37.5138358,126.8479643,공유) 공유주차장(구),양천구 신정동 88-16,-,거주자 우선 주차장,126.87209648,37.52003964,,"(37.5138358, 126.8479643)","(37.52003964, 126.87209648)"
286,계남근린공원,양천구,신정동,37.5138358,126.8479643,문화회관서측 노외주차장(구),양천구 신정동 323-25,070-4370-7621,시간제 주차장,126.86255573,37.51635934,,"(37.5138358, 126.8479643)","(37.51635934, 126.86255573)"
287,계남근린공원,양천구,신정동,37.5138358,126.8479643,밝은빛 공영주차장(구),양천구 신정동 323-18,-,시간제 주차장,126.8600757,37.5154639,,"(37.5138358, 126.8479643)","(37.5154639, 126.8600757)"
288,계남근린공원,양천구,신정동,37.5138358,126.8479643,어울림주차장(구),양천구 신정동 318-2,-,시간제 주차장,126.8691397,37.5222405,,"(37.5138358, 126.8479643)","(37.5222405, 126.8691397)"
289,계남근린공원,양천구,신정동,37.5138358,126.8479643,법마을공영주차장(구),양천구 신정동 1018-3,-,시간제 + 거주자 주차장,126.8605681,37.5216693,,"(37.5138358, 126.8479643)","(37.5216693, 126.8605681)"
290,계남근린공원,양천구,신정동,37.5138358,126.8479643,벚꽃길주차장(구),양천구 신정동 884-8,-,시간제 주차장,126.85997742,37.52756848,,"(37.5138358, 126.8479643)","(37.52756848, 126.85997742)"
291,계남근린공원,양천구,신정동,37.5138358,126.8479643,문화회관동측(구),양천구 신정동 322-5,02-2653-1384,시간제 주차장,126.8629786,37.5161381,,"(37.5138358, 126.8479643)","(37.5161381, 126.8629786)"
292,계남근린공원,양천구,신정동,37.5138358,126.8479643,신정7동 한사랑교회 주차장(구),양천구 신정동 324-11,02-2644-1386,시간제 주차장,126.8603852,37.5146488,,"(37.5138358, 126.8479643)","(37.5146488, 126.8603852)"
293,계남근린공원,양천구,신정동,37.5138358,126.8479643,누리 공영주차장(구),양천구 신정동 323-13,070-4370-7621,시간제 주차장,126.86271381,37.51540127,,"(37.5138358, 126.8479643)","(37.51540127, 126.86271381)"
294,계남근린공원,양천구,신정동,37.5138358,126.8479643,하늘 공영주차장(구),양천구 신정동 323-33,-,시간제 주차장,126.8626049,37.5154315,,"(37.5138358, 126.8479643)","(37.5154315, 126.8626049)"
295,계남근린공원,양천구,신정동,37.5138358,126.8479643,다락골주차장(구),양천구 신정동 1158-1,070-4370-7621,시간제 + 거주자 주차장,126.8487839,37.5160912,,"(37.5138358, 126.8479643)","(37.5160912, 126.8487839)"
296,계남근린공원,양천구,신정동,37.5138358,126.8479643,문화회관 지하주차장(구),양천구 신정동 322-0,070-4370-7621,시간제 주차장,126.8630821,37.5161202,,"(37.5138358, 126.8479643)","(37.5161202, 126.8630821)"
297,계남근린공원,양천구,신정동,37.5138358,126.8479643,신정교주차장(구),양천구 신정동 871-3,-,시간제 주차장,126.8779641,37.5171996,,"(37.5138358, 126.8479643)","(37.5171996, 126.8779641)"
298,계남근린공원,양천구,신정동,37.5138358,126.8479643,웃우물 공영주차장(시),양천구 신정동 943-25,02-2290-6311,시간제 주차장,126.85141746,37.52379759,,"(37.5138358, 126.8479643)","(37.52379759, 126.85141746)"
299,갈산공원,양천구,신정동,37.5082119,126.8689146,"신정1,3동 복개(구)",양천구 신정동 1031-0,02-2645-1158,시간제 주차장,126.85392606,37.52034265,,"(37.5082119, 126.8689146)","(37.52034265, 126.85392606)"
300,갈산공원,양천구,신정동,37.5082119,126.8689146,신정4동길(구),양천구 신정동 902-0,02-2695-8597,시간제 주차장,126.85574271,37.52750735,,"(37.5082119, 126.8689146)","(37.52750735, 126.85574271)"
301,갈산공원,양천구,신정동,37.5082119,126.8689146,양천경찰서(구),양천구 신정동 322-3,-,시간제 주차장,126.86529053,37.51641502,,"(37.5082119, 126.8689146)","(37.51641502, 126.86529053)"
302,갈산공원,양천구,신정동,37.5082119,126.8689146,한전뒷길(구),양천구 신정동 319-25,-,시간제 주차장,126.86915672,37.52032737,,"(37.5082119, 126.8689146)","(37.52032737, 126.86915672)"
303,갈산공원,양천구,신정동,37.5082119,126.8689146,양천공원옆(구),양천구 신정동 320-3,-,시간제 주차장,126.86874327,37.51890163,,"(37.5082119, 126.8689146)","(37.51890163, 126.86874327)"
304,갈산공원,양천구,신정동,37.5082119,126.8689146,양천구청(구),양천구 신정동 321-3,-,시간제 주차장,126.86707345,37.51706475,,"(37.5082119, 126.8689146)","(37.51706475, 126.86707345)"
305,갈산공원,양천구,신정동,37.5082119,126.8689146,동문굿모닝탑 옆(구),양천구 신정동 324-3,-,시간제 주차장,126.86105965,37.51524122,,"(37.5082119, 126.8689146)","(37.51524122, 126.86105965)"
306,갈산공원,양천구,신정동,37.5082119,126.8689146,신정4동 로데오길(구),양천구 신정동 890-0,02-2695-8597,시간제 주차장,126.86106078,37.52829402,,"(37.5082119, 126.8689146)","(37.52829402, 126.86106078)"
307,갈산공원,양천구,신정동,37.5082119,126.8689146,공유) 공유주차장(구),양천구 신정동 88-16,-,거주자 우선 주차장,126.87209648,37.52003964,,"(37.5082119, 126.8689146)","(37.52003964, 126.87209648)"
308,갈산공원,양천구,신정동,37.5082119,126.8689146,문화회관서측 노외주차장(구),양천구 신정동 323-25,070-4370-7621,시간제 주차장,126.86255573,37.51635934,,"(37.5082119, 126.8689146)","(37.51635934, 126.86255573)"
309,갈산공원,양천구,신정동,37.5082119,126.8689146,밝은빛 공영주차장(구),양천구 신정동 323-18,-,시간제 주차장,126.8600757,37.5154639,,"(37.5082119, 126.8689146)","(37.5154639, 126.8600757)"
310,갈산공원,양천구,신정동,37.5082119,126.8689146,어울림주차장(구),양천구 신정동 318-2,-,시간제 주차장,126.8691397,37.5222405,,"(37.5082119, 126.8689146)","(37.5222405, 126.8691397)"
311,갈산공원,양천구,신정동,37.5082119,126.8689146,법마을공영주차장(구),양천구 신정동 1018-3,-,시간제 + 거주자 주차장,126.8605681,37.5216693,,"(37.5082119, 126.8689146)","(37.5216693, 126.8605681)"
312,갈산공원,양천구,신정동,37.5082119,126.8689146,벚꽃길주차장(구),양천구 신정동 884-8,-,시간제 주차장,126.85997742,37.52756848,,"(37.5082119, 126.8689146)","(37.52756848, 126.85997742)"
313,갈산공원,양천구,신정동,37.5082119,126.8689146,문화회관동측(구),양천구 신정동 322-5,02-2653-1384,시간제 주차장,126.8629786,37.5161381,,"(37.5082119, 126.8689146)","(37.5161381, 126.8629786)"
314,갈산공원,양천구,신정동,37.5082119,126.8689146,신정7동 한사랑교회 주차장(구),양천구 신정동 324-11,02-2644-1386,시간제 주차장,126.8603852,37.5146488,,"(37.5082119, 126.8689146)","(37.5146488, 126.8603852)"
315,갈산공원,양천구,신정동,37.5082119,126.8689146,누리 공영주차장(구),양천구 신정동 323-13,070-4370-7621,시간제 주차장,126.86271381,37.51540127,,"(37.5082119, 126.8689146)","(37.51540127, 126.86271381)"
316,갈산공원,양천구,신정동,37.5082119,126.8689146,하늘 공영주차장(구),양천구 신정동 323-33,-,시간제 주차장,126.8626049,37.5154315,,"(37.5082119, 126.8689146)","(37.5154315, 126.8626049)"
317,갈산공원,양천구,신정동,37.5082119,126.8689146,다락골주차장(구),양천구 신정동 1158-1,070-4370-7621,시간제 + 거주자 주차장,126.8487839,37.5160912,,"(37.5082119, 126.8689146)","(37.5160912, 126.8487839)"
318,갈산공원,양천구,신정동,37.5082119,126.8689146,문화회관 지하주차장(구),양천구 신정동 322-0,070-4370-7621,시간제 주차장,126.8630821,37.5161202,,"(37.5082119, 126.8689146)","(37.5161202, 126.8630821)"
319,갈산공원,양천구,신정동,37.5082119,126.8689146,신정교주차장(구),양천구 신정동 871-3,-,시간제 주차장,126.8779641,37.5171996,,"(37.5082119, 126.8689146)","(37.5171996, 126.8779641)"
320,갈산공원,양천구,신정동,37.5082119,126.8689146,웃우물 공영주차장(시),양천구 신정동 943-25,02-2290-6311,시간제 주차장,126.85141746,37.52379759,,"(37.5082119, 126.8689146)","(37.52379759, 126.85141746)"
321,고척근린공원,구로구,고척동,37.5042944,126.8521495,고척근린공원지하주차장(구),구로구 고척동 9-14,02-850-0920,시간제 주차장,126.85197253,37.50559235,,"(37.5042944, 126.8521495)","(37.50559235, 126.85197253)"
322,고척근린공원,구로구,고척동,37.5042944,126.8521495,고척1동마을공동주차장(구),구로구 고척동 52-54,-,시간제 주차장,126.86393268,37.50228329,,"(37.5042944, 126.8521495)","(37.50228329, 126.86393268)"
323,고척근린공원,구로구,고척동,37.5042944,126.8521495,고척리본타운주차장(구),구로구 고척동 156,-,시간제 주차장,126.857434,37.505144,,"(37.5042944, 126.8521495)","(37.505144, 126.857434)"
324,구암근린공원,강서구,가양동,37.5679874,126.8526745,가양3동 황금내공원길(구),강서구 가양동 1485-0,02-2607-9113,시간제 주차장,126.8602953,37.5639476,,"(37.5679874, 126.8526745)","(37.5639476, 126.8602953)"
325,구암근린공원,강서구,가양동,37.5679874,126.8526745,가양라이품 공영주차장(시),강서구 가양동 1457-1,02-2290-6144,시간제 주차장,126.84165292,37.57155732,,"(37.5679874, 126.8526745)","(37.57155732, 126.84165292)"
326,구암근린공원,강서구,가양동,37.5679874,126.8526745,가양3동 공영주차장(시),강서구 가양동 1488-12,-,시간제 주차장,126.85977547,37.56033753,,"(37.5679874, 126.8526745)","(37.56033753, 126.85977547)"
327,구암근린공원,강서구,가양동,37.5679874,126.8526745,영보빌딩 공영주차장(시),강서구 가양동 1480-10,-,시간제 주차장,126.85308175,37.56332959,,"(37.5679874, 126.8526745)","(37.56332959, 126.85308175)"
328,궁산근린공원,강서구,가양동,37.5735645,126.838952,가양3동 황금내공원길(구),강서구 가양동 1485-0,02-2607-9113,시간제 주차장,126.8602953,37.5639476,,"(37.5735645, 126.838952)","(37.5639476, 126.8602953)"
329,궁산근린공원,강서구,가양동,37.5735645,126.838952,가양라이품 공영주차장(시),강서구 가양동 1457-1,02-2290-6144,시간제 주차장,126.84165292,37.57155732,,"(37.5735645, 126.838952)","(37.57155732, 126.84165292)"
330,궁산근린공원,강서구,가양동,37.5735645,126.838952,가양3동 공영주차장(시),강서구 가양동 1488-12,-,시간제 주차장,126.85977547,37.56033753,,"(37.5735645, 126.838952)","(37.56033753, 126.85977547)"
331,궁산근린공원,강서구,가양동,37.5735645,126.838952,영보빌딩 공영주차장(시),강서구 가양동 1480-10,-,시간제 주차장,126.85308175,37.56332959,,"(37.5735645, 126.838952)","(37.56332959, 126.85308175)"
332,궁동근린공원,서대문구,연희동,37.5690506,126.9229851,연희사러가쇼핑센터앞(구),서대문구 연희동 130-12,-,시간제 주차장,126.9298121,37.56696143,,"(37.5690506, 126.9229851)","(37.56696143, 126.9298121)"
333,안산도시자연공원,서대문구,연희동,37.5798246,126.9390273,연희사러가쇼핑센터앞(구),서대문구 연희동 130-12,-,시간제 주차장,126.9298121,37.56696143,,"(37.5798246, 126.9390273)","(37.56696143, 126.9298121)"
334,까치산근린공원,동작구,봉천동,37.4845836,126.9640735,봉천복개3 공영주차장(시),관악구 봉천동 1467-3,-,시간제 주차장,126.9324736,37.48717617,,"(37.4845836, 126.9640735)","(37.48717617, 126.9324736)"
335,까치산근린공원,동작구,봉천동,37.4845836,126.9640735,당곡중학교공영 (지하주차장)(구),관악구 봉천동 682-0,02-2081-2675,시간제 + 거주자 주차장,126.93300345,37.49190539,,"(37.4845836, 126.9640735)","(37.49190539, 126.93300345)"
336,까치산근린공원,동작구,봉천동,37.4845836,126.9640735,낙성대제2공영(구),관악구 봉천동 220-8,-,시간제 주차장,126.95993708,37.47456825,,"(37.4845836, 126.9640735)","(37.47456825, 126.95993708)"
337,까치산근린공원,동작구,봉천동,37.4845836,126.9640735,낙성대제1공영(구),관악구 봉천동 1627-10,-,시간제 주차장,126.95872142,37.47767331,,"(37.4845836, 126.9640735)","(37.47767331, 126.95872142)"
338,까치산근린공원,동작구,봉천동,37.4845836,126.9640735,보라매제1공영주차장(구),관악구 봉천동 110-4,02-2081-2675,시간제 + 거주자 주차장,126.93454845,37.48858808,,"(37.4845836, 126.9640735)","(37.48858808, 126.93454845)"
339,까치산근린공원,동작구,봉천동,37.4845836,126.9640735,행운동제1공영주차장(舊 봉천6동 까치공영주차장)(구),관악구 봉천동 1677-10,02-2081-2675,시간제 + 거주자 주차장,126.96067508,37.47993264,,"(37.4845836, 126.9640735)","(37.47993264, 126.96067508)"
340,꿩고개공원,강서구,방화동,37.5801585,126.8157075,방신시장 고객주차장(구),강서구 방화동 858-0,02-2666-4080,시간제 주차장,126.81351868,37.57204379,,"(37.5801585, 126.8157075)","(37.57204379, 126.81351868)"
341,꿩고개공원,강서구,방화동,37.5801585,126.8157075,방화역(서) 공영주차장(시),강서구 방화동 829-1,-,시간제 주차장,126.81217459,37.57757395,,"(37.5801585, 126.8157075)","(37.57757395, 126.81217459)"
342,꿩고개공원,강서구,방화동,37.5801585,126.8157075,방화역(동) 공영주차장(시),강서구 방화동 830-4,-,시간제 주차장,126.81331479,37.57730116,,"(37.5801585, 126.8157075)","(37.57730116, 126.81331479)"
343,꿩고개공원,강서구,방화동,37.5801585,126.8157075,개화산역 공영주차장(시),강서구 방화동 845-0,02-2290-6064,시간제 주차장,126.80518976,37.57224302,,"(37.5801585, 126.8157075)","(37.57224302, 126.80518976)"
344,꿩고개공원,강서구,방화동,37.5801585,126.8157075,공유) 22-29(구),강서구 방화동 816-4 담벼락쪽,-,시간제 주차장,126.812323,37.578564,,"(37.5801585, 126.8157075)","(37.578564, 126.812323)"
345,방화근린공원,강서구,방화동,37.5819812,126.8132285,방신시장 고객주차장(구),강서구 방화동 858-0,02-2666-4080,시간제 주차장,126.81351868,37.57204379,,"(37.5819812, 126.8132285)","(37.57204379, 126.81351868)"
346,방화근린공원,강서구,방화동,37.5819812,126.8132285,방화역(서) 공영주차장(시),강서구 방화동 829-1,-,시간제 주차장,126.81217459,37.57757395,,"(37.5819812, 126.8132285)","(37.57757395, 126.81217459)"
347,방화근린공원,강서구,방화동,37.5819812,126.8132285,방화역(동) 공영주차장(시),강서구 방화동 830-4,-,시간제 주차장,126.81331479,37.57730116,,"(37.5819812, 126.8132285)","(37.57730116, 126.81331479)"
348,방화근린공원,강서구,방화동,37.5819812,126.8132285,개화산역 공영주차장(시),강서구 방화동 845-0,02-2290-6064,시간제 주차장,126.80518976,37.57224302,,"(37.5819812, 126.8132285)","(37.57224302, 126.80518976)"
349,방화근린공원,강서구,방화동,37.5819812,126.8132285,공유) 22-29(구),강서구 방화동 816-4 담벼락쪽,-,시간제 주차장,126.812323,37.578564,,"(37.5819812, 126.8132285)","(37.578564, 126.812323)"
350,노량진공원,동작구,대방동,37.510234,126.928607,대방생태공영주차장(구),동작구 대방동 395-1,-,시간제 주차장,126.92629251,37.50018478,,"(37.510234, 126.928607)","(37.50018478, 126.92629251)"
351,노량진공원,동작구,대방동,37.510234,126.928607,공유) 대방동주민센터(8~22구간)(구),동작구 대방동 466-67,1661-5806,시간제 + 거주자 주차장,126.9263056,37.5072042,,"(37.510234, 126.928607)","(37.5072042, 126.9263056)"
352,노량진공원,동작구,대방동,37.510234,126.928607,공유) 등용로(구),동작구 대방동 23-2,1661-5806,시간제 + 거주자 주차장,126.931898,37.51205829,,"(37.510234, 126.928607)","(37.51205829, 126.931898)"
353,노량진공원,동작구,대방동,37.510234,126.928607,공유) 서울공고(93~94구간)(구),동작구 대방동 466-10,1661-5806,시간제 + 거주자 주차장,126.922459,37.50039345,,"(37.510234, 126.928607)","(37.50039345, 126.922459)"
354,노량진공원,동작구,대방동,37.510234,126.928607,공유) 서울공고(95~99구간)(구),동작구 대방동 466-10,1661-5806,시간제 + 거주자 주차장,126.922303,37.5003978,,"(37.510234, 126.928607)","(37.5003978, 126.922303)"
355,노량진공원,동작구,대방동,37.510234,126.928607,공유) 서울공고(100~104구간)(구),동작구 대방동 466-10,1661-5806,시간제 + 거주자 주차장,126.921939,37.50040795,,"(37.510234, 126.928607)","(37.50040795, 126.921939)"
356,노량진공원,동작구,대방동,37.510234,126.928607,공유) 서울공고(110~114구간)(구),동작구 대방동 466-10,1661-5806,시간제 + 거주자 주차장,126.921471,37.500421,,"(37.510234, 126.928607)","(37.500421, 126.921471)"
357,노량진공원,동작구,대방동,37.510234,126.928607,공유) 서울공고(105~109구간)(구),동작구 대방동 466-10,1661-5806,시간제 + 거주자 주차장,126.921731,37.50041375,,"(37.510234, 126.928607)","(37.50041375, 126.921731)"
358,대모산도시자연공원,강남구,일원동,37.4796489,127.0809639,탄천제2호 공영주차장(구),강남구 일원동 4-49,02-2176-0931,시간제 주차장,127.087416,37.49403327,,"(37.4796489, 127.0809639)","(37.49403327, 127.087416)"
